Year,Month,De Aar,Gouda,Karusa,Noupoort,Nxuba,Oyster Bay,Roggeveld,Soetwater
1961,6,5.3368361503175485,6.2863819138842825,6.520514392481637,9.964164752360492,11.288697709394896,7.197867389671131,6.598273834806876,7.6651092442281
1961,7,5.964488495888755,7.42507096437593,8.632272783928101,9.527936737329416,10.684235058033057,9.861790612000672,8.735215692612048,9.039121235260595
1961,8,6.55435260524148,6.942160995170246,7.822053831854459,9.783663749909552,10.990560456463609,10.62736755026423,7.915334592725768,8.669033469642837
1961,9,8.37477142436503,6.640382079347857,8.281733345947204,10.352512550189918,10.433117856640557,10.898519655956491,8.380495947745878,11.516176969199861
1961,10,7.4508821862053995,7.4335712743776465,8.400964987545585,9.79271426800548,12.022192318208672,11.07561255864546,8.501149468877092,11.271245685719187
1961,11,8.378726471095796,7.348142869440139,8.414042716946916,9.753798574689368,11.828580825528197,11.228726444961502,8.514383154830918,8.903723000737372
1961,12,6.494693379270669,8.214697365158726,8.912440177492872,10.242506466941773,11.581652818889282,11.07812890710667,9.01872418152145,11.000356552505973
1962,1,6.943529166634561,9.929564579956466,9.110780834284059,10.504694566825378,11.712726022868889,13.612541547401417,9.219430120855417,11.032217662141846
1962,2,6.254325350187157,5.545327617804526,6.380236543851938,10.063920540415989,11.740630301414466,11.036321948627482,6.4563231231753555,7.952722752466849
1962,3,5.141997999133434,6.212904038163096,7.192509982859425,7.989758322194336,9.890237563400053,7.714658741536168,7.278283210479435,8.923408689291168
1962,4,6.495720193183386,5.783130339211889,7.180991344812169,9.869041516981362,11.54565657332786,10.243680602815148,7.266627208595985,8.229821583350901
1962,5,5.215385398393602,5.95790466004771,6.873395369138679,8.884404708054976,10.906458463492896,9.231131263406219,6.955363042026784,7.846004398462899
1962,6,5.812942750029728,5.194495740560278,4.882305731407206,6.6300732461509835,8.343739216351644,7.6081646583316775,4.940528955540151,6.570561081338323
1962,7,6.7386839966906305,6.367704318027229,7.0344243597494645,8.819730166024659,10.114348790196104,9.899884668304773,7.118312360353205,8.64250605325471
1962,8,7.011512592362006,6.394118304615596,7.295421250897975,8.803251977925129,14.237007179779996,12.079616095578219,7.382421731818871,8.197580560117904
1962,9,7.7453642470024775,7.562582530351548,8.714758639098381,11.855283203375034,14.286220750459337,11.688421141215862,8.818685220804376,10.001533659871194
1962,10,7.515531193967757,6.740653530768222,9.447311701262311,10.790332672706214,14.413237443868114,13.345681247893655,9.559974237550843,11.876369529340089
1962,11,6.329911606236681,5.349399570388985,6.870653838725651,10.07849321747791,12.532320134150794,10.688914400576255,6.952588817893107,8.33776490620723
1962,12,6.971725845863659,5.364735249611963,6.819802369928119,9.354600016611334,10.83258357170537,9.393550122322868,6.901130927329268,8.121392736590346
1963,1,7.285453907209499,5.80857179297128,7.196792148659828,8.83509506793806,10.486230805254813,10.034451028310762,7.282616442622848,8.415322909340233
1963,2,6.349784887283748,6.225130951125673,7.45508564724673,9.429791886064834,11.830015965708235,11.285104697352084,7.543990182613637,10.033392857628987
1963,3,6.83967550680104,6.557263853833608,9.014142277343351,11.089567678696554,12.773286555877363,10.87423156656831,9.121639114914139,10.111457104255276
1963,4,6.716163522017927,5.703641614597623,8.399581130610471,9.468630543715939,11.912663199576464,11.70803662679683,8.499749108958156,9.464347824971298
1963,5,6.452848895603638,6.877759797538697,7.340307854211764,7.736145606548506,10.303822290605911,8.753558091698828,7.427843623766572,8.047204230152555
1963,6,6.085151082694137,6.6102514516881,6.692652799892137,9.342421731841846,8.966983670325925,8.63859055819559,6.772465053660969,7.887806846547035
1963,7,6.80511380445871,5.5118614177752034,6.802265053449025,8.486064342461809,9.962385154042636,9.794801490454125,6.883384472143131,7.561248654444834
1963,8,7.469370011885284,5.858229423363833,6.627042593063191,8.110526895815434,9.7761533500118,9.649364359314653,6.706072421890251,8.479289959287946
1963,9,6.675838865967693,5.765266435178623,6.987338416189054,8.158162653866409,12.795036510185444,8.492970809246202,7.070664900247898,8.153367520543725
